"customer_id","gender","age","married","state","number_of_referrals","tenure_in_months","value_deal","phone_service","multiple_lines","internet_service","internet_type","online_security","online_backup","device_protection_plan","premium_support","streaming_tv","streaming_movies","streaming_music","unlimited_data","contract","paperless_billing","payment_method","monthly_charge","total_charges","total_refunds","total_extra_data_charges","total_long_distance_charges","total_revenue","customer_status","churn_category","churn_reason"
"25817-UTT","Male",33,"No","Uttarakhand",5,30,"Deal 2","Yes","Yes","Yes","Cable","Yes","No","No","Yes","Yes","Yes","Yes","Yes","One Year","No","Credit Card",80.45,3375.90,0.00,0.00,727.02,4102.92,"Stayed","Others","Others"
"29793-PUN","Female",18,"No","Punjab",2,7,"Deal 2","Yes","Yes","Yes","Fiber Optic","No","Yes","No","No","Yes","Yes","Yes","Yes","Month-to-Month","No","Bank Withdrawal",101.10,6039.90,0.00,0.00,544.57,6584.47,"Churned","Dissatisfaction","Service dissatisfaction"
"98883-UTT","Male",34,"No","Uttar Pradesh",2,4,"None","No","No","Yes","DSL","Yes","Yes","No","No","No","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",44.65,1245.85,0.00,0.00,0.00,1245.85,"Stayed","Others","Others"
"91712-ASS","Female",62,"No","Assam",15,6,"None","Yes","No","Yes","Fiber Optic","Yes","Yes","No","Yes","Yes","Yes","Yes","No","One Year","Yes","Bank Withdrawal",105.85,5826.65,0.00,10.00,1130.22,6966.87,"Stayed","Others","Others"
"42702-TAM","Female",26,"No","Tamil Nadu",14,25,"None","Yes","Yes","No","None","No","No","No","No","No","No","No","No","Two Year","Yes","Credit Card",24.60,973.95,0.00,0.00,1098.80,2072.75,"Stayed","Others","Others"
"46634-BIH","Male",34,"Yes","Bihar",8,8,"Deal 5","Yes","Yes","Yes","DSL","Yes","Yes","No","Yes","No","Yes","Yes","Yes","Two Year","Yes","Credit Card",76.15,645.80,0.00,0.00,298.24,944.04,"Stayed","Others","Others"
"62994-UTT","Female",67,"No","Uttar Pradesh",13,21,"None","Yes","No","Yes","Fiber Optic","No","Yes","Yes","No","No","Yes","Yes","Yes","Two Year","No","Bank Withdrawal",88.40,2191.15,0.00,0.00,486.00,2677.15,"Stayed","Others","Others"
"59861-AND","Male",56,"No","Andhra Pradesh",13,24,"Deal 5","Yes","No","Yes","Fiber Optic","No","No","No","No","Yes","No","No","No","Month-to-Month","Yes","Bank Withdrawal",80.20,146.05,0.00,10.00,99.58,255.63,"Churned","Attitude","Attitude of service provider"
"34615-UTT","Female",35,"No","Uttarakhand",8,25,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","One Year","Yes","Bank Withdrawal",19.05,761.85,0.00,0.00,1455.72,2217.57,"Stayed","Others","Others"
"92738-KER","Female",20,"No","Kerala",14,12,"Deal 2","Yes","Yes","Yes","Fiber Optic","Yes","No","No","Yes","Yes","No","Yes","Yes","One Year","Yes","Mailed Check",95.15,5190.35,0.00,0.00,939.42,6129.77,"Stayed","Others","Others"
"36634-AND","Female",53,"No","Andhra Pradesh",15,28,"None","Yes","Yes","No","None","No","No","No","No","No","No","No","No","Two Year","No","Credit Card",25.15,1509.90,0.00,0.00,1711.00,3220.90,"Stayed","Others","Others"
"56425-HAR","Male",46,"No","Haryana",3,17,"Deal 4","Yes","No","Yes","Fiber Optic","No","Yes","No","No","No","Yes","Yes","Yes","Month-to-Month","Yes","Credit Card",85.05,999.80,0.00,0.00,535.20,1535.00,"Stayed","Others","Others"
"44984-KER","Male",56,"Yes","Kerala",1,14,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","One Year","No","Credit Card",20.25,172.35,0.00,0.00,112.95,285.30,"Stayed","Others","Others"
"98023-TEL","Female",36,"Yes","Telangana",3,30,"Deal 2","Yes","Yes","No","None","No","No","No","No","No","No","No","No","One Year","No","Credit Card",24.95,1165.90,0.00,0.00,211.60,1377.50,"Stayed","Others","Others"
"27247-TAM","Female",48,"No","Tamil Nadu",1,36,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Bank Withdrawal",19.25,112.30,0.00,0.00,63.98,176.28,"Churned","Attitude","Attitude of support person"
"99300-MAD","Female",43,"No","Madhya Pradesh",3,21,"Deal 5","Yes","No","Yes","DSL","No","No","No","No","No","No","No","Yes","One Year","Yes","Credit Card",43.45,432.40,0.00,0.00,54.24,486.64,"Stayed","Others","Others"
"24618-GUJ","Female",40,"Yes","Gujarat",8,19,"None","Yes","Yes","Yes","Fiber Optic","No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Credit Card",74.75,1129.35,39.99,0.00,208.64,1298.00,"Stayed","Others","Others"
"96814-JHA","Female",20,"Yes","Jharkhand",0,11,"None","Yes","No","Yes","DSL","Yes","No","No","No","No","Yes","Yes","No","One Year","No","Credit Card",59.45,3216.45,0.00,40.00,1989.35,5245.80,"Stayed","Others","Others"
"23464-UTT","Female",56,"No","Uttar Pradesh",15,24,"None","Yes","Yes","Yes","Fiber Optic","No","Yes","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",80.05,830.70,0.00,0.00,497.00,1327.70,"Churned","Competitor","Competitor offered higher download speeds"
"26889-RAJ","Female",40,"No","Rajasthan",1,25,"Deal 4","Yes","Yes","Yes","Fiber Optic","No","No","No","No","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal",72.65,1194.30,0.00,0.00,751.84,1946.14,"Churned","Competitor","Competitor had better devices"
"92317-UTT","Male",29,"Yes","Uttar Pradesh",11,22,"Deal 5","Yes","Yes","Yes","Fiber Optic","No","No","No","No","Yes","No","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",85.20,474.80,0.00,0.00,172.45,647.25,"Churned","Attitude","Attitude of service provider"
"77500-PUD","Male",40,"Yes","Puducherry",13,27,"None","Yes","No","Yes","DSL","Yes","No","Yes","Yes","No","No","No","Yes","One Year","No","Credit Card",57.95,3042.25,0.00,0.00,1759.68,4801.93,"Stayed","Others","Others"
"78412-UTT","Female",57,"No","Uttar Pradesh",8,12,"Deal 5","Yes","No","Yes","Fiber Optic","No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",69.65,69.65,0.00,0.00,49.24,118.89,"Churned","Competitor","Competitor offered higher download speeds"
"57477-WES","Male",74,"Yes","West Bengal",6,31,"None","Yes","Yes","Yes","Fiber Optic","No","Yes","Yes","No","Yes","Yes","No","Yes","Month-to-Month","Yes","Bank Withdrawal",102.95,7101.50,15.24,0.00,1221.50,8307.76,"Churned","Competitor","Competitor had better devices"
"97974-AND","Female",34,"No","Andhra Pradesh",10,17,"Deal 2","Yes","Yes","Yes","Fiber Optic","No","No","Yes","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",101.35,6164.70,0.00,0.00,933.72,7098.42,"Stayed","Others","Others"
"48163-AND","Male",70,"No","Andhra Pradesh",7,1,"Deal 2","Yes","Yes","Yes","Fiber Optic","No","Yes","No","No","No","Yes","No","Yes","Month-to-Month","No","Credit Card",90.05,4547.25,0.00,0.00,1123.08,5670.33,"Churned","Competitor","Competitor made better offer"
"62771-ASS","Female",19,"No","Assam",10,11,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Credit Card",70.40,78.30,0.00,0.00,167.76,246.06,"Stayed","Others","Others"
"56556-MAH","Female",26,"No","Maharashtra",3,2,"Deal 4","Yes","No","Yes","Fiber Optic","Yes","No","No","Yes","Yes","No","No","Yes","Month-to-Month","No","Bank Withdrawal",91.85,1574.45,0.00,0.00,713.15,2287.60,"Churned","Price","Lack of affordable download/upload speed"
"26601-UTT","Male",36,"No","Uttar Pradesh",13,25,"Deal 4","Yes","Yes","Yes","Fiber Optic","No","Yes","Yes","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",82.65,1185.00,0.00,0.00,637.98,1822.98,"Stayed","Others","Others"
"58004-TAM","Female",57,"No","Tamil Nadu",14,4,"Deal 2","Yes","Yes","Yes","DSL","Yes","No","No","Yes","No","Yes","Yes","No","One Year","No","Bank Withdrawal",68.70,4070.95,0.00,150.00,1670.88,5891.83,"Stayed","Others","Others"
"96498-JAM","Male",50,"Yes","Jammu & Kashmir",7,20,"None","Yes","No","Yes","Cable","Yes","Yes","No","Yes","No","No","No","Yes","One Year","Yes","Credit Card",58.90,2813.05,0.00,0.00,1238.45,4051.50,"Stayed","Others","Others"
"41928-AND","Female",30,"Yes","Andhra Pradesh",8,1,"None","Yes","Yes","No","None","No","No","No","No","No","No","No","No","Two Year","Yes","Bank Withdrawal",24.65,1710.15,0.00,0.00,3079.27,4789.42,"Stayed","Others","Others"
"92792-KAR","Female",47,"Yes","Karnataka",11,2,"None","Yes","Yes","Yes","Fiber Optic","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",107.35,5118.95,0.00,0.00,1773.78,6892.73,"Churned","Attitude","Attitude of support person"
"91093-BIH","Female",37,"Yes","Bihar",1,32,"None","Yes","Yes","Yes","Fiber Optic","No","Yes","Yes","No","No","Yes","Yes","Yes","Month-to-Month","No","Bank Withdrawal",96.55,500.10,0.00,0.00,195.65,695.75,"Stayed","Others","Others"
"45773-AND","Female",45,"No","Andhra Pradesh",14,7,"Deal 4","Yes","No","Yes","DSL","No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",44.05,483.70,0.00,0.00,273.13,756.83,"Churned","Competitor","Competitor had better devices"
"76785-UTT","Female",25,"Yes","Uttar Pradesh",9,31,"None","Yes","Yes","Yes","Fiber Optic","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","One Year","Yes","Bank Withdrawal",109.10,4999.75,0.00,0.00,836.81,5836.56,"Stayed","Others","Others"
"35808-TEL","Male",54,"Yes","Telangana",2,9,"None","Yes","No","Yes","Cable","Yes","Yes","No","No","Yes","No","No","No","Two Year","Yes","Credit Card",63.25,3342.45,0.00,130.00,2404.48,5876.93,"Stayed","Others","Others"
"72911-UTT","Female",33,"Yes","Uttarakhand",14,17,"Deal 5","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Credit Card",20.40,181.80,0.00,0.00,123.48,305.28,"Stayed","Others","Others"
"34120-ODI","Male",50,"No","Odisha",15,11,"None","Yes","No","Yes","DSL","No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",43.75,405.70,5.90,0.00,366.57,766.37,"Stayed","Others","Others"
"33916-JAM","Female",39,"Yes","Jammu & Kashmir",7,21,"None","Yes","No","Yes","Fiber Optic","No","No","No","No","No","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",80.25,846.00,0.00,0.00,271.00,1117.00,"Churned","Competitor","Competitor made better offer"
"18699-HAR","Female",39,"No","Haryana",12,5,"Deal 4","Yes","No","No","None","No","No","No","No","No","No","No","No","Two Year","No","Bank Withdrawal",19.35,212.30,0.00,0.00,206.76,419.06,"Stayed","Others","Others"
"24611-JAM","Female",18,"No","Jammu & Kashmir",9,5,"None","Yes","No","Yes","DSL","No","Yes","No","Yes","No","No","No","Yes","One Year","Yes","Credit Card",55.15,1193.05,0.00,0.00,737.66,1930.71,"Churned","Competitor","Competitor made better offer"
"32949-WES","Male",40,"Yes","West Bengal",6,7,"None","Yes","No","Yes","Cable","No","Yes","Yes","Yes","Yes","No","No","Yes","One Year","Yes","Bank Withdrawal",68.75,3482.85,16.86,0.00,286.52,3752.51,"Stayed","Others","Others"
"33878-KER","Male",53,"Yes","Kerala",5,10,"None","Yes","No","Yes","DSL","No","No","No","No","Yes","No","No","Yes","Month-to-Month","No","Bank Withdrawal",56.15,2499.30,0.00,0.00,1601.75,4101.05,"Churned","Other","Don't know"
"29861-TAM","Female",48,"No","Tamil Nadu",2,20,"Deal 4","No","No","Yes","DSL","No","No","Yes","No","Yes","Yes","Yes","Yes","Month-to-Month","No","Bank Withdrawal",49.15,649.40,0.00,0.00,0.00,649.40,"Stayed","Others","Others"
"97493-AND","Female",59,"No","Andhra Pradesh",9,16,"Deal 5","Yes","Yes","Yes","Fiber Optic","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Bank Withdrawal",75.80,246.30,0.00,10.00,15.60,271.90,"Churned","Competitor","Competitor had better devices"
"76577-TEL","Male",67,"Yes","Telangana",1,8,"None","Yes","No","Yes","Fiber Optic","No","No","Yes","Yes","No","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",91.55,1540.05,0.00,0.00,247.04,1787.09,"Stayed","Others","Others"
"37229-KAR","Male",78,"No","Karnataka",10,6,"None","Yes","Yes","No","None","No","No","No","No","No","No","No","No","One Year","No","Credit Card",24.70,1174.35,0.00,0.00,2020.95,3195.30,"Stayed","Others","Others"
"78129-DEL","Female",28,"No","Delhi",13,32,"None","Yes","No","Yes","Fiber Optic","No","No","Yes","No","No","No","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",85.90,325.45,0.00,0.00,193.92,519.37,"Churned","Dissatisfaction","Service dissatisfaction"
"29090-UTT","Female",55,"No","Uttar Pradesh",1,3,"Deal 5","Yes","No","Yes","Fiber Optic","Yes","Yes","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",79.10,246.50,0.00,0.00,97.29,343.79,"Churned","Attitude","Attitude of support person"
"41083-DEL","Female",26,"Yes","Delhi",3,2,"Deal 5","Yes","Yes","Yes","Fiber Optic","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",105.30,545.20,0.00,0.00,164.64,709.84,"Churned","Competitor","Competitor offered more data"
"26359-MAH","Female",28,"Yes","Maharashtra",15,12,"Deal 5","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Credit Card",19.60,19.60,0.00,0.00,5.36,24.96,"Churned","Price","Price too high"
"19854-RAJ","Female",32,"Yes","Rajasthan",5,18,"Deal 1","Yes","Yes","No","None","No","No","No","No","No","No","No","No","Two Year","No","Bank Withdrawal",24.25,1724.15,0.00,0.00,1997.80,3721.95,"Stayed","Others","Others"
"37071-KER","Female",48,"No","Kerala",6,33,"Deal 5","No","No","Yes","Cable","Yes","No","No","No","No","No","No","Yes","Month-to-Month","No","Credit Card",51.25,91.70,0.00,0.00,0.00,91.70,"Churned","Attitude","Attitude of support person"
"98058-MAH","Female",62,"No","Maharashtra",3,21,"None","Yes","Yes","No","None","No","No","No","No","No","No","No","No","One Year","No","Bank Withdrawal",24.90,1334.00,0.00,0.00,144.48,1478.48,"Churned","Attitude","Attitude of support person"
"52313-KER","Male",64,"No","Kerala",7,20,"Deal 4","Yes","Yes","Yes","Fiber Optic","No","Yes","No","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",101.25,2440.15,0.00,0.00,695.52,3135.67,"Churned","Attitude","Attitude of support person"
"63309-MAH","Female",75,"Yes","Maharashtra",2,14,"Deal 3","Yes","No","Yes","Fiber Optic","No","Yes","Yes","No","Yes","Yes","No","Yes","Month-to-Month","Yes","Bank Withdrawal",98.50,2514.50,13.43,0.00,494.00,2995.07,"Churned","Dissatisfaction","Limited range of services"
"61487-UTT","Female",30,"Yes","Uttar Pradesh",11,32,"None","No","No","Yes","DSL","Yes","Yes","Yes","Yes","Yes","No","No","Yes","One Year","Yes","Bank Withdrawal",53.60,2879.20,0.00,0.00,0.00,2879.20,"Stayed","Others","Others"
"93689-UTT","Male",46,"No","Uttarakhand",4,32,"Deal 5","Yes","No","Yes","Fiber Optic","No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal",69.85,69.85,0.00,0.00,12.13,81.98,"Churned","Competitor","Competitor had better devices"
"32857-MAH","Male",60,"Yes","Maharashtra",6,11,"None","Yes","No","Yes","Fiber Optic","No","No","No","No","Yes","Yes","Yes","No","One Year","Yes","Bank Withdrawal",90.40,2178.60,0.00,140.00,881.75,3200.35,"Churned","Competitor","Competitor made better offer"
"87508-RAJ","Male",48,"Yes","Rajasthan",13,24,"None","Yes","No","Yes","DSL","No","No","No","No","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal",44.65,369.15,0.00,0.00,246.16,615.31,"Stayed","Others","Others"
"16754-MAH","Male",39,"No","Maharashtra",4,2,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","Two Year","No","Credit Card",19.90,550.10,0.00,0.00,64.80,614.90,"Stayed","Others","Others"
"15923-RAJ","Female",35,"Yes","Rajasthan",9,20,"Deal 2","No","No","Yes","Cable","Yes","Yes","Yes","No","No","Yes","Yes","Yes","One Year","No","Bank Withdrawal",50.05,3111.70,0.00,0.00,0.00,3111.70,"Stayed","Others","Others"
"47736-UTT","Female",69,"No","Uttar Pradesh",10,4,"Deal 4","Yes","No","Yes","Fiber Optic","No","No","No","No","No","Yes","Yes","Yes","One Year","Yes","Bank Withdrawal",81.45,1671.60,0.00,0.00,463.60,2135.20,"Stayed","Others","Others"
"79486-ODI","Female",71,"Yes","Odisha",14,22,"None","Yes","Yes","Yes","Fiber Optic","No","Yes","Yes","No","Yes","Yes","No","Yes","One Year","Yes","Bank Withdrawal",104.75,5510.65,0.00,0.00,1936.48,7447.13,"Churned","Attitude","Attitude of service provider"
"32696-UTT","Female",49,"Yes","Uttar Pradesh",0,10,"None","Yes","No","Yes","Fiber Optic","No","No","No","No","No","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",81.10,81.10,0.00,0.00,22.86,103.96,"Churned","Competitor","Competitor offered more data"
"85472-BIH","Female",30,"Yes","Bihar",11,5,"None","Yes","No","Yes","Cable","No","No","Yes","Yes","No","Yes","Yes","Yes","Two Year","No","Credit Card",66.50,2762.75,0.00,0.00,1459.92,4222.67,"Stayed","Others","Others"
"88110-HAR","Female",22,"Yes","Haryana",9,11,"Deal 4","Yes","No","No","None","No","No","No","No","No","No","No","No","One Year","No","Bank Withdrawal",20.10,338.70,0.00,0.00,756.00,1094.70,"Stayed","Others","Others"
"71631-TAM","Female",38,"Yes","Tamil Nadu",13,32,"Deal 2","Yes","Yes","Yes","Fiber Optic","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Credit Card",110.80,7245.90,0.00,0.00,2938.65,10184.55,"Stayed","Others","Others"
"56352-MAH","Male",67,"No","Maharashtra",8,2,"None","Yes","No","Yes","Fiber Optic","No","No","No","No","Yes","Yes","Yes","Yes","One Year","Yes","Bank Withdrawal",91.00,1859.50,0.00,0.00,777.00,2636.50,"Stayed","Others","Others"
"24262-JHA","Male",61,"Yes","Jharkhand",2,36,"Deal 3","Yes","No","Yes","Fiber Optic","Yes","No","No","Yes","Yes","No","No","Yes","Two Year","Yes","Bank Withdrawal",88.95,3027.65,0.00,0.00,1572.12,4599.77,"Stayed","Others","Others"
"52218-JAM","Male",38,"Yes","Jammu & Kashmir",1,13,"Deal 4","Yes","No","No","None","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Bank Withdrawal",20.45,471.55,0.00,0.00,457.16,928.71,"Stayed","Others","Others"
"23313-TEL","Male",51,"Yes","Telangana",3,9,"Deal 5","No","No","Yes","Cable","Yes","No","No","No","No","No","No","No","Month-to-Month","Yes","Bank Withdrawal",30.45,226.45,0.00,0.00,0.00,226.45,"Churned","Competitor","Competitor had better devices"
"77535-PUN","Female",33,"Yes","Punjab",11,21,"None","Yes","No","No","None","No","No","No","No","No","No","No","No","Two Year","No","Credit Card",20.40,905.55,0.00,0.00,61.60,967.15,"Stayed","Others","Others"
"95462-AND","Male",40,"Yes","Andhra Pradesh",14,25,"None","Yes","Yes","No","None","No","No","No","No","No","No","No","No","Two Year","Yes","Bank Withdrawal",26.25,1988.05,0.00,0.00,185.04,2173.09,"Stayed","Others","Others"
"19698-UTT","Male",64,"No","Uttar Pradesh",7,13,"None","Yes","Yes","Yes","Fiber Optic","No","No","No","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal",93.85,635.60,0.00,0.00,108.57,744.17,"Churned","Competitor","Competitor had better devices"
"82109-MAH","Female",40,"Yes","Maharashtra",4,22,"Deal 2","Yes","Yes","Yes","DSL","No","Yes","No","Yes","Yes","Yes","Yes","Yes","One Year","Yes","Credit Card",78.65,3950.85,0.00,0.00,1297.95,5248.80,"Stayed","Others","Others"
"18231-MAH","Female",77,"Yes","Maharashtra",6,9,"None","Yes","Yes","Yes","Fiber Optic","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","No","Credit Card",110.25,7467.55,0.00,0.00,1614.60,9082.15,"Stayed","Others","Others"
"32089-TAM","Female",28,"Yes","Tamil Nadu",3,11,"Deal 2","No","No","Yes","DSL","No","Yes","No","No","Yes","No","Yes","No","Month-to-Month","Yes","Bank Withdrawal",39.30,2111.45,0.00,80.00,0.00,2191.45,"Churned","Dissatisfaction","Lack of self-service on Website"
"88496-MAH","Female",33,"Yes","Maharashtra",7,23,"None","Yes","No","Yes","Fiber Optic","No","No","Yes","No","Yes","No","No","Yes","One Year","Yes","Bank Withdrawal",85.15,3030.60,0.00,0.00,892.85,3923.45,"Churned","Competitor","Competitor had better devices"
"41620-MAH","Female",48,"Yes","Maharashtra",8,16,"None","Yes","No","Yes","Fiber Optic","No","No","No","No","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal",70.40,147.15,0.00,0.00,92.46,239.61,"Churned","Dissatisfaction","Network reliability"
"98019-MAH","Female",75,"No","Maharashtra",0,26,"None","Yes","No","Yes","Fiber Optic","No","No","No","No","No","Yes","No","Yes","Month-to-Month","Yes","Bank Withdrawal",79.40,1156.10,0.00,0.00,258.45,1414.55,"Churned","Competitor","Competitor offered higher download speeds"
"26506-UTT","Female",32,"No","Uttar Pradesh",10,20,"Deal 4","Yes","No","No","None","No","No","No","No","No","No","No","No","One Year","No","Credit Card",19.95,533.25,0.00,0.00,822.80,1356.05,"Stayed","Others","Others"
"85160-PUN","Female",18,"No","Punjab",10,9,"Deal 2","Yes","No","Yes","Cable","Yes","Yes","No","Yes","No","No","No","Yes","One Year","No","Credit Card",62.85,3419.50,0.00,0.00,2533.93,5953.43,"Stayed","Others","Others"
"13079-JAM","Female",19,"No","Jammu & Kashmir",10,13,"Deal 5","Yes","No","Yes","Fiber Optic","No","No","No","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Credit Card",88.40,1230.60,0.00,0.00,319.05,1549.65,"Stayed","Others","Others"
